delta_e,year,month,day,precip,tmax,tmin
0.1252442,2007,4,29,0.0,73.8,46.1
0.1814991,2007,4,30,0.0,76.5,50.0
0.2060651,2007,5,1,0.0,75.2,47.2
0.2143395,2007,5,2,0.06,71.1,47.5
0.2581352,2007,5,3,0.06,67.5,36.1
0.2640491,2007,5,4,0.09,50.9,31.7
0.2743131,2007,5,5,0.1,40.5,30.1
0.26834,2007,5,6,0.0,46.5,29.1
0.2616299,2007,5,7,0.0,55.8,34.4
0.25435,2007,5,8,0.0,62.4,33.6
0.2666222,2007,5,9,0.0,71.4,43.9
0.2985378,2007,5,10,0.0,75.9,47.8
0.3501658,2007,5,11,0.0,76.6,49.7
0.4115592,2007,5,12,0.0,77.1,49.0
0.4527595,2007,5,13,0.0,76.8,52.4
0.4637994,2007,5,14,0.0,73.1,42.5
0.474705,2007,5,15,0.0,69.3,41.3
0.4654973,2007,5,16,0.0,72.7,44.5
0.5461934,2007,5,17,0.0,77.0,49.7
0.5968075,2007,5,18,0.0,76.8,52.6
0.607351,2007,5,19,0.0,77.8,54.3
0.6078338,2007,5,20,0.0,76.9,51.6
0.6182638,2007,5,21,0.0,76.6,50.9
0.6286481,2007,5,22,0.0,65.6,28.4
0.6289923,2007,5,23,0.0,53.7,30.7
0.6193015,2007,5,24,0.0,55.5,38.1
0.6095799,2007,5,25,0.0,64.6,42.7
0.5998311,2007,5,26,0.0,73.3,45.7
0.5900584,2007,5,27,0.0,77.8,52.2
0.5802645,2007,5,28,0.0,78.5,53.2
0.5766826,2007,5,29,0.02,75.9,44.7
0.5696197,2007,5,30,0.0,66.5,39.8
0.5698801,2007,5,31,0.0,73.1,44.0
0.5601155,2007,6,1,0.0,78.4,50.1
0.5603286,2007,6,2,0.0,80.4,52.3
0.5605222,2007,6,3,0.0,81.4,55.9
0.5606983,2007,6,4,0.0,82.2,56.8
0.5608589,2007,6,5,0.0,83.8,59.0
0.4941528,2007,6,6,0.33,76.8,37.0
0.556062,2007,6,7,0.03,49.5,33.6
0.5720109,2007,6,8,0.0,50.6,33.0
0.5585886,2007,6,9,0.0,68.0,36.9
0.5419833,2007,6,10,0.0,76.5,44.5
0.4947856,2007,6,11,0.0,78.7,51.9
0.4971235,2007,6,12,0.0,76.5,49.7
0.4847045,2007,6,13,0.01,75.0,50.5
0.4795788,2007,6,14,0.0,81.1,55.1
0.4811812,2007,6,15,0.0,86.4,58.6
0.4725536,2007,6,16,0.0,87.6,60.9
0.4737366,2007,6,17,0.0,86.5,60.0
0.4847621,2007,6,18,0.0,79.0,47.9
0.4856555,2007,6,19,0.0,79.6,47.4
0.4864375,2007,6,20,0.0,86.3,55.9
0.4771249,2007,6,21,0.0,85.2,57.6
0.4477313,2007,6,22,0.0,86.3,55.3
0.4382683,2007,6,23,0.0,90.3,61.5
0.4187454,2007,6,24,0.0,88.9,59.6
0.4191704,2007,6,25,0.0,85.4,56.4
0.4195503,2007,6,26,0.0,79.5,51.8
0.4098906,2007,6,27,0.0,85.3,52.6
0.4001964,2007,6,28,0.0,86.2,57.3
0.4004717,2007,6,29,0.0,87.0,57.4
0.3907202,2007,6,30,0.0,87.2,59.8
0.380945,2007,7,1,0.0,87.7,60.6
0.3711488,2007,7,2,0.0,91.5,61.2
0.351334,2007,7,3,0.0,91.1,60.8
0.3415027,2007,7,4,0.0,90.5,61.6
0.3316566,2007,7,5,0.0,90.9,63.6
0.3317974,2007,7,6,0.0,90.6,64.4
0.3219265,2007,7,7,0.0,94.9,66.0
0.3220451,2007,7,8,0.0,91.0,64.7
0.3221543,2007,7,9,0.0,91.1,62.0
0.3222551,2007,7,10,0.0,90.8,61.2
0.3223483,2007,7,11,0.0,91.4,62.9
0.3125687,2007,7,12,0.04,83.6,57.5
0.3097829,2007,7,13,0.0,87.1,60.1
0.2901443,2007,7,14,0.0,92.3,64.4
0.2904684,2007,7,15,0.0,91.4,67.0
0.3007597,2007,7,16,0.0,89.5,65.2
0.2909162,2007,7,17,0.09,86.3,59.1
0.2884439,2007,7,18,0.0,87.4,62.1
0.2789737,2007,7,19,0.0,89.5,64.9
0.2794441,2007,7,20,0.0,88.2,61.9
0.2798632,2007,7,21,0.0,87.6,64.4
0.2802375,2007,7,22,0.0,89.1,64.3
0.2805729,2007,7,23,0.0,88.6,66.0
0.3008741,2007,7,24,0.0,83.1,63.4
0.3274603,2007,7,25,0.04,78.3,59.3
0.2338767,2007,7,26,0.2,78.6,56.2
0.2788694,2007,7,27,0.02,82.5,55.6
0.2742563,2007,7,28,0.0,80.9,59.3
0.2768737,2007,7,29,0.0,87.6,63.3
0.2790648,2007,7,30,0.0,89.7,66.0
0.2809152,2007,7,31,0.0,90.6,65.6
0.2840639,2007,8,1,0.07,86.3,58.7
0.2015851,2007,8,2,0.34,80.8,58.4
0.0055854,2007,8,3,0.52,72.1,58.4
0.2306078,2007,8,4,0.0,80.2,57.2
0.2510885,2007,8,5,0.0,87.0,61.1
0.265745,2007,8,6,0.0,83.7,60.8
0.2765905,2007,8,7,0.0,80.1,60.5
0.2848371,2007,8,8,0.0,80.3,56.4
0.2912502,2007,8,9,0.0,82.9,55.3
0.2963324,2007,8,10,0.0,82.3,58.4
0.2904251,2007,8,11,0.0,82.5,59.8
0.2937666,2007,8,12,0.0,85.0,61.6
0.2765275,2007,8,13,0.0,86.3,62.1
0.2788325,2007,8,14,0.0,89.4,63.2
0.2707747,2007,8,15,0.0,88.4,66.8
0.2724243,2007,8,16,0.0,87.2,63.5
0.2482376,2007,8,17,0.09,86.7,58.2
0.2678724,2007,8,18,0.0,85.9,60.2
0.2599814,2007,8,19,0.0,84.3,63.2
0.2617658,2007,8,20,0.0,83.9,58.3
0.263287,2007,8,21,0.0,85.3,54.4
0.2545928,2007,8,22,0.0,87.8,57.8
0.2557205,2007,8,23,0.0,87.6,55.2
0.2566995,2007,8,24,0.0,80.5,53.7
0.2475538,2007,8,25,0.0,84.0,54.3
0.2383026,2007,8,26,0.0,88.3,62.2
0.2489615,2007,8,27,0.0,86.5,56.0
0.2395436,2007,8,28,0.0,80.8,54.8
0.2400594,2007,8,29,0.0,80.6,58.4
0.2305181,2007,8,30,0.0,83.0,61.5
0.2151565,2007,8,31,0.03,83.7,59.7
0.2197304,2007,9,1,0.0,84.3,61.2
0.2102361,2007,9,2,0.0,86.0,62.5
0.2048968,2007,9,3,0.0,84.7,61.2
0.2095146,2007,9,4,0.0,85.8,58.8
0.2061867,2007,9,5,0.0,82.5,55.8
0.2094776,2007,9,6,0.0,77.5,48.0
0.2000284,2007,9,7,0.0,72.8,47.5
0.200517,2007,9,8,0.0,81.3,51.6
0.2009519,2007,9,9,0.0,81.1,54.3
0.19134,2007,9,10,0.0,77.9,49.1
0.1916874,2007,9,11,0.0,69.4,47.6
0.1919992,2007,9,12,0.0,76.6,49.6
0.1822797,2007,9,13,0.0,80.6,54.0
0.1825326,2007,9,14,0.0,79.9,57.0
0.1727612,2007,9,15,0.0,77.2,57.6
0.1729684,2007,9,16,0.0,76.5,52.2
0.1831565,2007,9,17,0.0,73.7,48.0
0.1833276,2007,9,18,0.0,67.4,41.7
0.1734837,2007,9,19,0.0,69.9,40.8
0.1736263,2007,9,20,0.0,68.6,46.0
0.173757,2007,9,21,0.0,73.1,48.3
-0.0960115,2007,9,22,0.02,72.4,50.2
-0.2987272,2007,9,23,1.01,60.2,42.1
0.0581256,2007,9,24,0.06,53.6,33.8
0.1248779,2007,9,25,0.0,50.4,31.4
0.1405751,2007,9,26,0.0,55.7,32.0
0.1485155,2007,9,27,0.0,61.7,38.3
0.1543397,2007,9,28,0.0,67.8,44.6
0.1697942,2007,9,29,0.03,66.1,41.9
0.1743089,2007,9,30,0.0,46.5,27.0
